,Thực tế,Dự đoán,MAPE
0,917.3,782.6720000000003,0.14904018598472235
1,51.69,91.89166666666668,1.0666401344299996
2,0.0,0.12733333333333335,0.009095238095238097
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,600.09,531.4223333333333,0.11716232433016553
7,0.0,0.0,0.0
8,881.82,759.3970000000002,0.14106957664031697
9,0.0,0.0,0.0
10,572.19,517.1753333333335,0.09855903306520464
11,0.0,0.0,0.0
12,558.91,414.3793333333333,0.265237684510592
13,12.5,32.84266666666666,13.561777777777772
14,810.46,972.3053333333336,0.2032058525642638
15,0.0,0.0,0.0
16,741.39,872.557,0.18032554750546478
17,0.0,0.0,0.0
18,0.0,0.27299999999999996,0.019499999999999997
19,738.34,905.8046666666667,0.23119621540528842
20,255.51,126.58566666666665,0.5338260665534899
21,918.07,832.373,0.09479022642052053
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,240.41,211.728,0.12668168367121588
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,124.82,291.9423333333333,1.508052096492811
28,804.35,856.4406666666666,0.06590835283945923
29,369.7,351.93733333333336,0.04993721300721572
30,603.44,508.6246666666667,0.16085663228374955
31,0.0,0.007000000000000001,0.0005000000000000001
32,862.05,770.0609999999999,0.10847119863215617
33,611.75,618.2713333333334,0.010909800641293784
34,11.02,18.271333333333338,2.433333333333335
35,0.0,0.0,0.0
36,946.39,799.7016666666665,0.15732508213658825
37,12.88,12.301999999999996,0.5160714285714332
38,0.0,0.0,0.0
39,134.71,124.98800000000001,0.0805401375196752
40,0.0,0.0,0.0
41,768.18,754.6513333333332,0.01793824639564389
42,118.61,95.27473333333334,0.2230691775802185
43,45.92,13.789333333333333,1.0065998329156225
44,103.31,49.10433333333333,0.6069383794274624
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,236.53,311.1836666666667,0.33547686454260855
48,861.91,603.7623333333335,0.3044517303330147
49,511.56,500.59833333333324,0.022030843851327996
50,0.0,0.0,0.0
51,306.35,390.78733333333344,0.2888227581095721
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,345.12,282.6386666666666,0.18869694773294696
57,0.0,0.0,0.0
58,294.84,291.0606666666666,0.013457247305702172
59,181.2,159.56033333333332,0.12942384370015952
60,0.0,0.0,0.0
61,68.99,47.536000000000016,0.39014366248408766
62,865.33,809.2276666666668,0.06589963155689717
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,936.4,973.7019999999998,0.04044015611448373
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,79.69,123.81199999999998,0.6716699649870602
73,0.0,248.97833333333335,17.784166666666668
74,26.8,40.793000000000006,1.0932031250000003
75,198.82,181.40900000000005,0.09420517260036763
76,0.0,0.0,0.0
77,0.0,0.11733333333333333,0.008380952380952381
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
